2017-05-24 08:09:38 status installed ncurses-base:all 5.9-10
2017-05-24 08:09:38 configure sensible-utils:all 0.0.7 <none>
2017-05-24 08:09:38 status unpacked sensible-utils:all 0.0.7
2017-05-24 08:09:38 status half-configured sensible-utils:all 0.0.7
2017-05-24 08:09:38 status installed sensible-utils:all 0.0.7
2017-05-24 08:09:38 configure libsemanage-common:all 2.1.6-6 <none>
2017-05-24 08:09:38 status unpacked libsemanage-common:all 2.1.6-6
2017-05-24 08:09:38 status unpacked libsemanage-common:all 2.1.6-6
2017-05-24 08:09:38 status half-configured libsemanage-common:all 2.1.6-6
2017-05-24 08:09:38 status installed libsemanage-common:all 2.1.6-6
2017-05-24 08:09:38 configure gcc-4.7-base:armhf 4.7.2-5 <none>
2017-05-24 08:09:38 status unpacked gcc-4.7-base:armhf 4.7.2-5
2017-05-24 08:09:38 status half-configured gcc-4.7-base:armhf 4.7.2-5
2017-05-24 08:09:38 status installed gcc-4.7-base:armhf 4.7.2-5
2017-05-24 08:09:38 configure libc-bin:armhf 2.13-38+deb7u10 <none>
2017-05-24 08:09:38 status unpacked libc-bin:armhf 2.13-38+deb7u10
2017-05-24 08:09:38 status unpacked libc-bin:armhf 2.13-38+deb7u10
2017-05-24 08:09:38 status unpacked libc-bin:armhf 2.13-38+deb7u10
2017-05-24 08:09:38 status unpacked libc-bin:armhf 2.13-38+deb7u10
2017-05-24 08:09:38 status unpacked libc-bin:armhf 2.13-38+deb7u10
2017-05-24 08:09:38 status half-configured libc-bin:armhf 2.13-38+deb7u10
2017-05-24 08:09:38 status installed libc-bin:armhf 2.13-38+deb7u10
2017-05-24 08:09:38 configure libc6:armhf 2.13-38+deb7u10 <none>
2017-05-24 08:09:38 status unpacked libc6:armhf 2.13-38+deb7u10
2017-05-24 08:09:38 status unpacked libc6:armhf 2.13-38+deb7u10
2017-05-24 08:09:38 status half-configured libc6:armhf 2.13-38+deb7u10
2017-05-24 08:09:41 status installed libc6:armhf 2.13-38+deb7u10
2017-05-24 08:09:41 configure debianutils:armhf 4.3.2 <none>
2017-05-24 08:09:41 status unpacked debianutils:armhf 4.3.2
2017-05-24 08:09:41 status half-configured debianutils:armhf 4.3.2
2017-05-24 08:09:41 status installed debianutils:armhf 4.3.2
2017-05-24 08:09:41 configure base-passwd:armhf 3.5.26 <none>
2017-05-24 08:09:41 status unpacked base-passwd:armhf 3.5.26
2017-05-24 08:09:41 status half-configured base-passwd:armhf 3.5.26
2017-05-24 08:09:41 status installed base-passwd:armhf 3.5.26
2017-05-24 08:09:41 configure mawk:armhf 1.3.3-17 <none>
2017-05-24 08:09:41 status unpacked mawk:armhf 1.3.3-17
2017-05-24 08:09:41 status half-configured mawk:armhf 1.3.3-17
2017-05-24 08:09:41 status installed mawk:armhf 1.3.3-17
2017-05-24 08:09:41 configure hostname:armhf 3.11 <none>
2017-05-24 08:09:41 status unpacked hostname:armhf 3.11
2017-05-24 08:09:41 status half-configured hostname:armhf 3.11
2017-05-24 08:09:41 status installed hostname:armhf 3.11
2017-05-24 08:09:41 configure insserv:armhf 1.14.0-5 <none>
2017-05-24 08:09:41 status unpacked insserv:armhf 1.14.0-5
2017-05-24 08:09:41 status unpacked insserv:armhf 1.14.0-5
2017-05-24 08:09:41 status unpacked insserv:armhf 1.14.0-5
2017-05-24 08:09:41 status half-configured insserv:armhf 1.14.0-5
2017-05-24 08:09:41 status installed insserv:armhf 1.14.0-5
2017-05-24 08:09:41 configure multiarch-support:armhf 2.13-38+deb7u10 <none>
2017-05-24 08:09:41 status unpacked multiarch-support:armhf 2.13-38+deb7u10
2017-05-24 08:09:41 status half-configured multiarch-support:armhf 2.13-38+deb7u10
2017-05-24 08:09:41 status installed multiarch-support:armhf 2.13-38+deb7u10
2017-05-24 08:09:41 configure libselinux1:armhf 2.1.9-5 <none>
2017-05-24 08:09:41 status unpacked libselinux1:armhf 2.1.9-5
2017-05-24 08:09:41 status half-configured libselinux1:armhf 2.1.9-5
2017-05-24 08:09:42 status installed libselinux1:armhf 2.1.9-5
2017-05-24 08:09:42 configure libsepol1:armhf 2.1.4-3 <none>
2017-05-24 08:09:42 status unpacked libsepol1:armhf 2.1.4-3
2017-05-24 08:09:42 status half-configured libsepol1:armhf 2.1.4-3
2017-05-24 08:09:43 status installed libsepol1:armhf 2.1.4-3
2017-05-24 08:09:43 configure libgcc1:armhf 1:4.7.2-5 <none>
2017-05-24 08:09:43 status unpacked libgcc1:armhf 1:4.7.2-5
2017-05-24 08:09:43 status half-configured libgcc1:armhf 1:4.7.2-5
2017-05-24 08:09:43 status installed libgcc1:armhf 1:4.7.2-5
2017-05-24 08:09:43 configure base-files:armhf 7.1wheezy11 <none>
2017-05-24 08:09:43 status unpacked base-files:armhf 7.1wheezy11
2017-05-24 08:09:43 status unpacked base-files:armhf 7.1wheezy11
2017-05-24 08:09:43 status unpacked base-files:armhf 7.1wheezy11
2017-05-24 08:09:43 status unpacked base-files:armhf 7.1wheezy11
2017-05-24 08:09:43 status unpacked base-files:armhf 7.1wheezy11
2017-05-24 08:09:43 status unpacked base-files:armhf 7.1wheezy11
2017-05-24 08:09:43 status unpacked base-files:armhf 7.1wheezy11
2017-05-24 08:09:43 status half-configured base-files:armhf 7.1wheezy11
2017-05-24 08:09:43 status installed base-files:armhf 7.1wheezy11
2017-05-24 08:09:43 configure libattr1:armhf 1:2.4.46-8 <none>
2017-05-24 08:09:43 status unpacked libattr1:armhf 1:2.4.46-8
2017-05-24 08:09:43 status half-configured libattr1:armhf 1:2.4.46-8
2017-05-24 08:09:44 status installed libattr1:armhf 1:2.4.46-8
2017-05-24 08:09:44 configure e2fslibs:armhf 1.42.5-1.1+deb7u1 <none>
2017-05-24 08:09:44 status unpacked e2fslibs:armhf 1.42.5-1.1+deb7u1
2017-05-24 08:09:44 status half-configured e2fslibs:armhf 1.42.5-1.1+deb7u1
2017-05-24 08:09:44 status installed e2fslibs:armhf 1.42.5-1.1+deb7u1
2017-05-24 08:09:44 configure libcomerr2:armhf 1.42.5-1.1+deb7u1 <none>
2017-05-24 08:09:44 status unpacked libcomerr2:armhf 1.42.5-1.1+deb7u1
2017-05-24 08:09:44 status half-configured libcomerr2:armhf 1.42.5-1.1+deb7u1
2017-05-24 08:09:44 status installed libcomerr2:armhf 1.42.5-1.1+deb7u1
2017-05-24 08:09:44 configure libacl1:armhf 2.2.51-8 <none>
2017-05-24 08:09:44 status unpacked libacl1:armhf 2.2.51-8
2017-05-24 08:09:44 status half-configured libacl1:armhf 2.2.51-8
2017-05-24 08:09:44 status installed libacl1:armhf 2.2.51-8
2017-05-24 08:09:44 configure libslang2:armhf 2.2.4-15 <none>
2017-05-24 08:09:44 status unpacked libslang2:armhf 2.2.4-15
2017-05-24 08:09:44 status half-configured libslang2:armhf 2.2.4-15
2017-05-24 08:09:44 status installed libslang2:armhf 2.2.4-15
2017-05-24 08:09:44 configure libss2:armhf 1.42.5-1.1+deb7u1 <none>
2017-05-24 08:09:44 status unpacked libss2:armhf 1.42.5-1.1+deb7u1
2017-05-24 08:09:44 status half-configured libss2:armhf 1.42.5-1.1+deb7u1
2017-05-24 08:09:44 status installed libss2:armhf 1.42.5-1.1+deb7u1
2017-05-24 08:09:44 configure liblzma5:armhf 5.1.1alpha+20120614-2 <none>
2017-05-24 08:09:44 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2
2017-05-24 08:09:44 status half-configured liblzma5:armhf 5.1.1alpha+20120614-2
2017-05-24 08:09:44 status installed liblzma5:armhf 5.1.1alpha+20120614-2
2017-05-24 08:09:44 configure libdb5.1:armhf 5.1.29-5 <none>
2017-05-24 08:09:44 status unpacked libdb5.1:armhf 5.1.29-5
2017-05-24 08:09:44 status half-configured libdb5.1:armhf 5.1.29-5
2017-05-24 08:09:44 status installed libdb5.1:armhf 5.1.29-5
2017-05-24 08:09:44 configure libbz2-1.0:armhf 1.0.6-4 <none>
2017-05-24 08:09:44 status unpacked libbz2-1.0:armhf 1.0.6-4
2017-05-24 08:09:44 status half-configured libbz2-1.0:armhf 1.0.6-4
2017-05-24 08:09:44 status installed libbz2-1.0:armhf 1.0.6-4
2017-05-24 08:09:44 configure libtinfo5:armhf 5.9-10 <none>
2017-05-24 08:09:44 status unpacked libtinfo5:armhf 5.9-10
2017-05-24 08:09:44 status half-configured libtinfo5:armhf 5.9-10
2017-05-24 08:09:44 status installed libtinfo5:armhf 5.9-10
2017-05-24 08:09:44 configure sysvinit-utils:armhf 2.88dsf-41+deb7u1 <none>
2017-05-24 08:09:44 status unpacked sysvinit-utils:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:44 status unpacked sysvinit-utils:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:44 status half-configured sysvinit-utils:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:44 status installed sysvinit-utils:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:44 configure libustr-1.0-1:armhf 1.0.4-3 <none>
2017-05-24 08:09:44 status unpacked libustr-1.0-1:armhf 1.0.4-3
2017-05-24 08:09:44 status half-configured libustr-1.0-1:armhf 1.0.4-3
2017-05-24 08:09:44 status installed libustr-1.0-1:armhf 1.0.4-3
2017-05-24 08:09:44 configure bsdutils:armhf 1:2.20.1-5.3 <none>
2017-05-24 08:09:44 status unpacked bsdutils:armhf 1:2.20.1-5.3
2017-05-24 08:09:44 status half-configured bsdutils:armhf 1:2.20.1-5.3
2017-05-24 08:09:44 status installed bsdutils:armhf 1:2.20.1-5.3
2017-05-24 08:09:44 configure ncurses-bin:armhf 5.9-10 <none>
2017-05-24 08:09:44 status unpacked ncurses-bin:armhf 5.9-10
2017-05-24 08:09:44 status half-configured ncurses-bin:armhf 5.9-10
2017-05-24 08:09:44 status installed ncurses-bin:armhf 5.9-10
2017-05-24 08:09:44 configure libsemanage1:armhf 2.1.6-6 <none>
2017-05-24 08:09:44 status unpacked libsemanage1:armhf 2.1.6-6
2017-05-24 08:09:44 status half-configured libsemanage1:armhf 2.1.6-6
2017-05-24 08:09:44 status installed libsemanage1:armhf 2.1.6-6
2017-05-24 08:09:44 configure tar:armhf 1.26+dfsg-0.1 <none>
2017-05-24 08:09:44 status unpacked tar:armhf 1.26+dfsg-0.1
2017-05-24 08:09:44 status unpacked tar:armhf 1.26+dfsg-0.1
2017-05-24 08:09:44 status half-configured tar:armhf 1.26+dfsg-0.1
2017-05-24 08:09:44 status installed tar:armhf 1.26+dfsg-0.1
2017-05-24 08:09:44 configure zlib1g:armhf 1:1.2.7.dfsg-13 <none>
2017-05-24 08:09:44 status unpacked zlib1g:armhf 1:1.2.7.dfsg-13
2017-05-24 08:09:44 status half-configured zlib1g:armhf 1:1.2.7.dfsg-13
2017-05-24 08:09:44 status installed zlib1g:armhf 1:1.2.7.dfsg-13
2017-05-24 08:09:44 configure libncurses5:armhf 5.9-10 <none>
2017-05-24 08:09:44 status unpacked libncurses5:armhf 5.9-10
2017-05-24 08:09:44 status half-configured libncurses5:armhf 5.9-10
2017-05-24 08:09:44 status installed libncurses5:armhf 5.9-10
2017-05-24 08:09:44 configure xz-utils:armhf 5.1.1alpha+20120614-2 <none>
2017-05-24 08:09:44 status unpacked xz-utils:armhf 5.1.1alpha+20120614-2
2017-05-24 08:09:44 status half-configured xz-utils:armhf 5.1.1alpha+20120614-2
2017-05-24 08:09:45 status installed xz-utils:armhf 5.1.1alpha+20120614-2
2017-05-24 08:09:45 configure dpkg:armhf 1.16.18 <none>
2017-05-24 08:09:45 status unpacked dpkg:armhf 1.16.18
2017-05-24 08:09:45 status unpacked dpkg:armhf 1.16.18
2017-05-24 08:09:45 status unpacked dpkg:armhf 1.16.18
2017-05-24 08:09:45 status unpacked dpkg:armhf 1.16.18
2017-05-24 08:09:45 status unpacked dpkg:armhf 1.16.18
2017-05-24 08:09:45 status half-configured dpkg:armhf 1.16.18
2017-05-24 08:09:45 status installed dpkg:armhf 1.16.18
2017-05-24 08:09:45 configure dash:armhf 0.5.7-3 <none>
2017-05-24 08:09:45 status unpacked dash:armhf 0.5.7-3
2017-05-24 08:09:45 status half-configured dash:armhf 0.5.7-3
2017-05-24 08:09:46 status installed dash:armhf 0.5.7-3
2017-05-24 08:09:46 configure coreutils:armhf 8.13-3.5 <none>
2017-05-24 08:09:46 status unpacked coreutils:armhf 8.13-3.5
2017-05-24 08:09:46 status half-configured coreutils:armhf 8.13-3.5
2017-05-24 08:09:46 status installed coreutils:armhf 8.13-3.5
2017-05-24 08:09:46 configure perl-base:armhf 5.14.2-21+deb7u3 <none>
2017-05-24 08:09:46 status unpacked perl-base:armhf 5.14.2-21+deb7u3
2017-05-24 08:09:46 status half-configured perl-base:armhf 5.14.2-21+deb7u3
2017-05-24 08:09:46 status installed perl-base:armhf 5.14.2-21+deb7u3
2017-05-24 08:09:46 configure diffutils:armhf 1:3.2-6 <none>
2017-05-24 08:09:46 status unpacked diffutils:armhf 1:3.2-6
2017-05-24 08:09:46 status half-configured diffutils:armhf 1:3.2-6
2017-05-24 08:09:46 status installed diffutils:armhf 1:3.2-6
2017-05-24 08:09:46 configure libtext-iconv-perl:armhf 1.7-5 <none>
2017-05-24 08:09:46 status unpacked libtext-iconv-perl:armhf 1.7-5
2017-05-24 08:09:46 status half-configured libtext-iconv-perl:armhf 1.7-5
2017-05-24 08:09:46 status installed libtext-iconv-perl:armhf 1.7-5
2017-05-24 08:09:46 configure sed:armhf 4.2.1-10 <none>
2017-05-24 08:09:46 status unpacked sed:armhf 4.2.1-10
2017-05-24 08:09:46 status half-configured sed:armhf 4.2.1-10
2017-05-24 08:09:46 status installed sed:armhf 4.2.1-10
2017-05-24 08:09:46 configure grep:armhf 2.12-2 <none>
2017-05-24 08:09:46 status unpacked grep:armhf 2.12-2
2017-05-24 08:09:46 status half-configured grep:armhf 2.12-2
2017-05-24 08:09:46 status installed grep:armhf 2.12-2
2017-05-24 08:09:46 configure findutils:armhf 4.4.2-4 <none>
2017-05-24 08:09:46 status unpacked findutils:armhf 4.4.2-4
2017-05-24 08:09:46 status half-configured findutils:armhf 4.4.2-4
2017-05-24 08:09:46 status installed findutils:armhf 4.4.2-4
2017-05-24 08:09:46 configure gzip:armhf 1.5-1.1 <none>
2017-05-24 08:09:46 status unpacked gzip:armhf 1.5-1.1
2017-05-24 08:09:46 status half-configured gzip:armhf 1.5-1.1
2017-05-24 08:09:46 status installed gzip:armhf 1.5-1.1
2017-05-24 08:09:46 configure liblocale-gettext-perl:armhf 1.05-7+b3 <none>
2017-05-24 08:09:46 status unpacked liblocale-gettext-perl:armhf 1.05-7+b3
2017-05-24 08:09:46 status half-configured liblocale-gettext-perl:armhf 1.05-7+b3
2017-05-24 08:09:46 status installed liblocale-gettext-perl:armhf 1.05-7+b3
2017-05-24 08:09:46 configure bash:armhf 4.2+dfsg-0.1+deb7u3 <none>
2017-05-24 08:09:46 status unpacked bash:armhf 4.2+dfsg-0.1+deb7u3
2017-05-24 08:09:46 status unpacked bash:armhf 4.2+dfsg-0.1+deb7u3
2017-05-24 08:09:46 status unpacked bash:armhf 4.2+dfsg-0.1+deb7u3
2017-05-24 08:09:46 status unpacked bash:armhf 4.2+dfsg-0.1+deb7u3
2017-05-24 08:09:46 status unpacked bash:armhf 4.2+dfsg-0.1+deb7u3
2017-05-24 08:09:46 status half-configured bash:armhf 4.2+dfsg-0.1+deb7u3
2017-05-24 08:09:47 status installed bash:armhf 4.2+dfsg-0.1+deb7u3
2017-05-24 08:09:47 configure libtext-charwidth-perl:armhf 0.04-7+b2 <none>
2017-05-24 08:09:47 status unpacked libtext-charwidth-perl:armhf 0.04-7+b2
2017-05-24 08:09:47 status half-configured libtext-charwidth-perl:armhf 0.04-7+b2
2017-05-24 08:09:47 status installed libtext-charwidth-perl:armhf 0.04-7+b2
2017-05-24 08:09:47 configure libtext-wrapi18n-perl:all 0.06-7 <none>
2017-05-24 08:09:47 status unpacked libtext-wrapi18n-perl:all 0.06-7
2017-05-24 08:09:47 status half-configured libtext-wrapi18n-perl:all 0.06-7
2017-05-24 08:09:47 status installed libtext-wrapi18n-perl:all 0.06-7
2017-05-24 08:09:47 configure debconf:all 1.5.49 <none>
2017-05-24 08:09:47 status unpacked debconf:all 1.5.49
2017-05-24 08:09:47 status unpacked debconf:all 1.5.49
2017-05-24 08:09:47 status unpacked debconf:all 1.5.49
2017-05-24 08:09:47 status unpacked debconf:all 1.5.49
2017-05-24 08:09:47 status half-configured debconf:all 1.5.49
2017-05-24 08:09:48 status installed debconf:all 1.5.49
2017-05-24 08:09:48 configure libpam0g:armhf 1.1.3-7.1 <none>
2017-05-24 08:09:48 status unpacked libpam0g:armhf 1.1.3-7.1
2017-05-24 08:09:48 status half-configured libpam0g:armhf 1.1.3-7.1
2017-05-24 08:09:49 status installed libpam0g:armhf 1.1.3-7.1
2017-05-24 08:09:49 configure sysv-rc:all 2.88dsf-41+deb7u1 <none>
2017-05-24 08:09:49 status unpacked sysv-rc:all 2.88dsf-41+deb7u1
2017-05-24 08:09:49 status half-configured sysv-rc:all 2.88dsf-41+deb7u1
2017-05-24 08:09:49 status installed sysv-rc:all 2.88dsf-41+deb7u1
2017-05-24 08:09:49 configure tzdata:all 2016d-0+deb7u1 <none>
2017-05-24 08:09:49 status unpacked tzdata:all 2016d-0+deb7u1
2017-05-24 08:09:49 status half-configured tzdata:all 2016d-0+deb7u1
2017-05-24 08:09:50 status installed tzdata:all 2016d-0+deb7u1
2017-05-24 08:09:50 configure debconf-i18n:all 1.5.49 <none>
2017-05-24 08:09:50 status unpacked debconf-i18n:all 1.5.49
2017-05-24 08:09:50 status half-configured debconf-i18n:all 1.5.49
2017-05-24 08:09:50 status installed debconf-i18n:all 1.5.49
2017-05-24 08:09:50 configure initscripts:armhf 2.88dsf-41+deb7u1 <none>
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:50 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:51 status unpacked initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:09:51 status half-configured initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:10:00 status installed initscripts:armhf 2.88dsf-41+deb7u1
2017-05-24 08:10:00 configure libpam-modules-bin:armhf 1.1.3-7.1 <none>
2017-05-24 08:10:00 status unpacked libpam-modules-bin:armhf 1.1.3-7.1
2017-05-24 08:10:00 status half-configured libpam-modules-bin:armhf 1.1.3-7.1
2017-05-24 08:10:00 status installed libpam-modules-bin:armhf 1.1.3-7.1
2017-05-24 08:10:00 configure libpam-modules:armhf 1.1.3-7.1 <none>
2017-05-24 08:10:00 status unpacked libpam-modules:armhf 1.1.3-7.1
2017-05-24 08:10:00 status unpacked libpam-modules:armhf 1.1.3-7.1
2017-05-24 08:10:00 status unpacked libpam-modules:armhf 1.1.3-7.1
2017-05-24 08:10:00 status unpacked libpam-modules:armhf 1.1.3-7.1
2017-05-24 08:10:00 status unpacked libpam-modules:armhf 1.1.3-7.1
2017-05-24 08:10:00 status unpacked libpam-modules:armhf 1.1.3-7.1
2017-05-24 08:10:00 status unpacked libpam-modules:armhf 1.1.3-7.1
2017-05-24 08:10:00 status unpacked libpam-modules:armhf 1.1.3-7.1
2017-05-24 08:10:00 status unpacked libpam-modules:armhf 1.1.3-7.1
2017-05-24 08:10:00 status half-configured libpam-modules:armhf 1.1.3-7.1
2017-05-24 08:10:00 status installed libpam-modules:armhf 1.1.3-7.1
2017-05-24 08:10:00 configure passwd:armhf 1:4.1.5.1-1 <none>
2017-05-24 08:10:00 status unpacked passwd:armhf 1:4.1.5.1-1
2017-05-24 08:10:00 status unpacked passwd:armhf 1:4.1.5.1-1
2017-05-24 08:10:00 status unpacked passwd:armhf 1:4.1.5.1-1
2017-05-24 08:10:00 status unpacked passwd:armhf 1:4.1.5.1-1
2017-05-24 08:10:00 status unpacked passwd:armhf 1:4.1.5.1-1
2017-05-24 08:10:00 status unpacked passwd:armhf 1:4.1.5.1-1
2017-05-24 08:10:00 status unpacked passwd:armhf 1:4.1.5.1-1
2017-05-24 08:10:00 status unpacked passwd:armhf 1:4.1.5.1-1
2017-05-24 08:10:00 status half-configured passwd:armhf 1:4.1.5.1-1
2017-05-24 08:10:00 status installed passwd:armhf 1:4.1.5.1-1
2017-05-24 08:10:00 configure libpam-runtime:all 1.1.3-7.1 <none>
2017-05-24 08:10:00 status unpacked libpam-runtime:all 1.1.3-7.1
2017-05-24 08:10:00 status unpacked libpam-runtime:all 1.1.3-7.1
2017-05-24 08:10:00 status unpacked libpam-runtime:all 1.1.3-7.1
2017-05-24 08:10:00 status half-configured libpam-runtime:all 1.1.3-7.1
2017-05-24 08:10:02 status installed libpam-runtime:all 1.1.3-7.1
2017-05-24 08:10:02 configure sysvinit:armhf 2.88dsf-41+deb7u1 <none>
2017-05-24 08:10:02 status unpacked sysvinit:armhf 2.88dsf-41+deb7u1
2017-05-24 08:10:02 status half-configured sysvinit:armhf 2.88dsf-41+deb7u1
2017-05-24 08:10:02 status installed sysvinit:armhf 2.88dsf-41+deb7u1
2017-05-24 08:10:02 configure login:armhf 1:4.1.5.1-1 <none>
2017-05-24 08:10:02 status unpacked login:armhf 1:4.1.5.1-1
2017-05-24 08:10:02 status unpacked login:armhf 1:4.1.5.1-1
2017-05-24 08:10:02 status unpacked login:armhf 1:4.1.5.1-1
2017-05-24 08:10:02 status unpacked login:armhf 1:4.1.5.1-1
2017-05-24 08:10:02 status unpacked login:armhf 1:4.1.5.1-1
2017-05-24 08:10:02 status half-configured login:armhf 1:4.1.5.1-1
2017-05-24 08:10:02 status installed login:armhf 1:4.1.5.1-1
2017-05-24 08:10:02 configure libuuid1:armhf 2.20.1-5.3 <none>
2017-05-24 08:10:02 status unpacked libuuid1:armhf 2.20.1-5.3
2017-05-24 08:10:02 status half-configured libuuid1:armhf 2.20.1-5.3
2017-05-24 08:10:02 status installed libuuid1:armhf 2.20.1-5.3
2017-05-24 08:10:02 configure libblkid1:armhf 2.20.1-5.3 <none>
2017-05-24 08:10:02 status unpacked libblkid1:armhf 2.20.1-5.3
2017-05-24 08:10:02 status half-configured libblkid1:armhf 2.20.1-5.3
2017-05-24 08:10:02 status installed libblkid1:armhf 2.20.1-5.3
2017-05-24 08:10:02 configure util-linux:armhf 2.20.1-5.3 <none>
2017-05-24 08:10:02 status unpacked util-linux:armhf 2.20.1-5.3
2017-05-24 08:10:02 status unpacked util-linux:armhf 2.20.1-5.3
2017-05-24 08:10:02 status unpacked util-linux:armhf 2.20.1-5.3
2017-05-24 08:10:02 status half-configured util-linux:armhf 2.20.1-5.3
2017-05-24 08:10:03 status installed util-linux:armhf 2.20.1-5.3
2017-05-24 08:10:03 configure libmount1:armhf 2.20.1-5.3 <none>
2017-05-24 08:10:03 status unpacked libmount1:armhf 2.20.1-5.3
2017-05-24 08:10:03 status half-configured libmount1:armhf 2.20.1-5.3
2017-05-24 08:10:03 status installed libmount1:armhf 2.20.1-5.3
2017-05-24 08:10:03 configure mount:armhf 2.20.1-5.3 <none>
2017-05-24 08:10:03 status unpacked mount:armhf 2.20.1-5.3
2017-05-24 08:10:03 status half-configured mount:armhf 2.20.1-5.3
2017-05-24 08:10:03 status installed mount:armhf 2.20.1-5.3
2017-05-24 08:10:03 configure e2fsprogs:armhf 1.42.5-1.1+deb7u1 <none>
2017-05-24 08:10:03 status unpacked e2fsprogs:armhf 1.42.5-1.1+deb7u1
2017-05-24 08:10:03 status unpacked e2fsprogs:armhf 1.42.5-1.1+deb7u1
2017-05-24 08:10:03 status half-configured e2fsprogs:armhf 1.42.5-1.1+deb7u1
2017-05-24 08:10:03 status installed e2fsprogs:armhf 1.42.5-1.1+deb7u1
2017-05-24 08:10:04 startup archives unpack
2017-05-24 08:10:04 install adduser:all <none> 3.113+nmu3
2017-05-24 08:10:04 status half-installed adduser:all 3.113+nmu3
2017-05-24 08:10:04 status unpacked adduser:all 3.113+nmu3
2017-05-24 08:10:04 status unpacked adduser:all 3.113+nmu3
2017-05-24 08:10:04 install apt:armhf <none> 0.9.7.9+deb7u7
2017-05-24 08:10:04 status half-installed apt:armhf 0.9.7.9+deb7u7
2017-05-24 08:10:05 status unpacked apt:armhf 0.9.7.9+deb7u7
2017-05-24 08:10:05 status unpacked apt:armhf 0.9.7.9+deb7u7
2017-05-24 08:10:05 install apt-utils:armhf <none> 0.9.7.9+deb7u7
2017-05-24 08:10:05 status half-installed apt-utils:armhf 0.9.7.9+deb7u7
2017-05-24 08:10:05 status unpacked apt-utils:armhf 0.9.7.9+deb7u7
2017-05-24 08:10:05 status unpacked apt-utils:armhf 0.9.7.9+deb7u7
2017-05-24 08:10:05 install libapt-inst1.5:armhf <none> 0.9.7.9+deb7u7
2017-05-24 08:10:05 status half-installed libapt-inst1.5:armhf 0.9.7.9+deb7u7
2017-05-24 08:10:05 status unpacked libapt-inst1.5:armhf 0.9.7.9+deb7u7
2017-05-24 08:10:05 status unpacked libapt-inst1.5:armhf 0.9.7.9+deb7u7
2017-05-24 08:10:05 install libapt-pkg4.12:armhf <none> 0.9.7.9+deb7u7
2017-05-24 08:10:05 status half-installed libapt-pkg4.12:armhf 0.9.7.9+deb7u7
2017-05-24 08:10:05 status unpacked libapt-pkg4.12:armhf 0.9.7.9+deb7u7
2017-05-24 08:10:05 status unpacked libapt-pkg4.12:armhf 0.9.7.9+deb7u7
